source_id,material_label,family,composition_json,E_Pa,rho_kg_m3,alpha_1_K,a_m2_s,sigma_y_Pa,cost_vol,cost_currency,Tg_K,m_fragility,provenance_json
SG-1834-9133,SG-1834-9133,silicate,"{""Na2O_mol_frac"": 0.275, ""SiO2_mol_frac"": 0.725}",55900001525.87891,2451.99990272522,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 406, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9134,SG-1834-9134,silicate,"{""Na2O_mol_frac"": 0.3, ""SiO2_mol_frac"": 0.7}",56400001525.87891,2464.9999141693115,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 407, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9135,SG-1834-9135,silicate,"{""Na2O_mol_frac"": 0.3329999923706054, ""SiO2_mol_frac"": 0.6669999694824219}",57299999237.06055,2484.999895095825,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 408, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9136,SG-1834-9136,silicate,"{""K2O_mol_frac"": 0.18, ""SiO2_mol_frac"": 0.82}",49000000000.0,2362.99991607666,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 409, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9137,SG-1834-9137,silicate,"{""K2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.8}",47599998474.121086,2372.999906539917,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 410, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9138,SG-1834-9138,silicate,"{""K2O_mol_frac"": 0.225, ""SiO2_mol_frac"": 0.775}",46000000000.0,2411.0000133514404,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 411, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9139,SG-1834-9139,silicate,"{""K2O_mol_frac"": 0.25, ""SiO2_mol_frac"": 0.75}",43900001525.87891,2415.99988937378,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 412, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9140,SG-1834-9140,silicate,"{""SiO2_mol_frac"": 0.8333000183105469}",39900001525.87891,3104.0000915527344,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 413, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9141,SG-1834-9141,silicate,"{""SiO2_mol_frac"": 0.8}",37599998474.121086,3280.9998989105225,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 414, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9142,SG-1834-9142,silicate,"{""SiO2_mol_frac"": 0.75}",32500000000.0,3411.9999408721924,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 415, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1922-121803,SG-1922-121803,silicate,"{""Al2O3_mol_frac"": 0.0141772198677063, ""CaO_mol_frac"": 0.0816283321380615, ""FemOn_mol_frac"": 0.0003771650791168, ""K2O_mol_frac"": 0.0191824471950531, ""MgO_mol_frac"": 0.0537978839874267, ""Na2O_mol_frac"": 0.1010658359527588, ""RO_mol_frac"": 0.1354262161254882, ""SiO2_mol_frac"": 0.7267619323730469}",72199996948.24219,2450.000047683716,8.9e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 416, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1962-983,SG-1962-983,silicate,"{""SiO2_mol_frac"": 1.0}",73199996948.24219,2200.999975204468,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 417, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1962-984,SG-1962-984,lead_silicate,"{""PbO_mol_frac"": 0.33, ""RO_mol_frac"": 0.33, ""SiO2_mol_frac"": 0.67}",56200000762.93945,4599.999904632568,6.680000305175781e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 418, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1962-985,SG-1962-985,lead_silicate,"{""PbO_mol_frac"": 0.4, ""RO_mol_frac"": 0.4, ""SiO2_mol_frac"": 0.6}",54900001525.87891,5151.000022888184,7.699999999999999e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 419, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1962-986,SG-1962-986,lead_silicate,"{""PbO_mol_frac"": 0.5, ""RO_mol_frac"": 0.5, ""SiO2_mol_frac"": 0.5}",51099998474.121086,5964.000225067139,9.04000015258789e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 420, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1962-987,SG-1962-987,lead_silicate,"{""PbO_mol_frac"": 0.58, ""RO_mol_frac"": 0.58, ""SiO2_mol_frac"": 0.42}",48599998474.121086,6564.000129699707,1.01e-05,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 421, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1962-988,SG-1962-988,other,"{""PbO_mol_frac"": 0.67, ""RO_mol_frac"": 0.67, ""SiO2_mol_frac"": 0.33}",43400001525.87891,7168.000221252441,1.131999969482422e-05,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 422, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1962-989,SG-1962-989,other,"{""PbO_mol_frac"": 0.7, ""RO_mol_frac"": 0.7, ""SiO2_mol_frac"": 0.3}",42000000000.0,7321.000099182129,1.1780000305175778e-05,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 423, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1978-110644,SG-1978-110644,silicate,"{""B2O3_mol_frac"": 0.0490095043182373, ""BaO_mol_frac"": 0.0244481444358825, ""K2O_mol_frac"": 0.0919504165649414, ""Na2O_mol_frac"": 0.0363754415512085, ""RO_mol_frac"": 0.0755490112304687, ""SiO2_mol_frac"": 0.7458570098876953, ""ZnO_mol_frac"": 0.0511008644104003}",70599998474.1211,2619.999885559082,8e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 424, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1978-110645,SG-1978-110645,silicate,"{""B2O3_mol_frac"": 0.052556767463684, ""CaO_mol_frac"": 0.0474434089660644, ""K2O_mol_frac"": 0.0892660331726074, ""Na2O_mol_frac"": 0.0274513888359069, ""PbO_mol_frac"": 0.0018247666954994, ""RO_mol_frac"": 0.1294964122772216, ""SiO2_mol_frac"": 0.6998347473144532, ""ZnO_mol_frac"": 0.0802282333374023}",72300003051.75781,2609.999895095825,7.499999999999999e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 425, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1978-110646,SG-1978-110646,silicate,"{""B2O3_mol_frac"": 0.0328015732765197, ""BaO_mol_frac"": 0.0697207880020141, ""K2O_mol_frac"": 0.0757331705093383, ""Na2O_mol_frac"": 0.0343360066413879, ""RO_mol_frac"": 0.1123729515075683, ""SiO2_mol_frac"": 0.7429695129394531, ""ZnO_mol_frac"": 0.0426521635055542}",70300003051.75781,2759.999990463257,8e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 426, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1978-110647,SG-1978-110647,silicate,"{""B2O3_mol_frac"": 0.0319991469383239, ""BaO_mol_frac"": 0.0917365550994873, ""K2O_mol_frac"": 0.0762073230743408, ""Na2O_mol_frac"": 0.0347696113586425, ""RO_mol_frac"": 0.1359252738952636, ""SiO2_mol_frac"": 0.7192587280273437, ""ZnO_mol_frac"": 0.0441887187957763}",70099998474.1211,2859.999895095825,8.2e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 427, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1978-110648,SG-1978-110648,silicate,"{""B2O3_mol_frac"": 0.1554023647308349, ""BaO_mol_frac"": 0.0951932430267334, ""K2O_mol_frac"": 0.0430329704284667, ""Na2O_mol_frac"": 0.0276428437232971, ""RO_mol_frac"": 0.1275301361083984, ""SiO2_mol_frac"": 0.6445491790771485, ""ZnO_mol_frac"": 0.0323368978500366}",80300003051.75781,2849.9999046325684,6.2e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 428, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1978-110649,SG-1978-110649,silicate,"{""B2O3_mol_frac"": 0.0542951345443725, ""BaO_mol_frac"": 0.1065152835845947, ""K2O_mol_frac"": 0.0578743886947631, ""Na2O_mol_frac"": 0.0155874717235565, ""PbO_mol_frac"": 0.0075231611728668, ""RO_mol_frac"": 0.2323619842529297, ""SiO2_mol_frac"": 0.6374171829223633, ""ZnO_mol_frac"": 0.1183235263824462}",73400001525.8789,3119.999885559082,7.099999999999999e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 429, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1978-110650,SG-1978-110650,silicate,"{""Al2O3_mol_frac"": 0.0191620898246765, ""B2O3_mol_frac"": 0.1012533855438232, ""BaO_mol_frac"": 0.1506696319580077, ""K2O_mol_frac"": 0.0416494750976562, ""Na2O_mol_frac"": 0.0126093912124633, ""RO_mol_frac"": 0.1669933700561523, ""SiO2_mol_frac"": 0.655552978515625, ""ZnO_mol_frac"": 0.0163237285614013}",77500000000.0,3039.999961853028,6.9e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 430, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44495,SG-1980-44495,silicate,"{""Na2O_mol_frac"": 0.4, ""SiO2_mol_frac"": 0.6}",62400001525.87891,2516.0000324249268,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 431, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44496,SG-1980-44496,aluminosilicate,"{""Al2O3_mol_frac"": 0.08, ""Na2O_mol_frac"": 0.32, ""SiO2_mol_frac"": 0.6}",69300003051.75781,2493.99995803833,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 432, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44497,SG-1980-44497,aluminosilicate,"{""Al2O3_mol_frac"": 0.16, ""Na2O_mol_frac"": 0.24, ""SiO2_mol_frac"": 0.6}",73199996948.24219,2457.0000171661377,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 433, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44498,SG-1980-44498,aluminosilicate,"{""Al2O3_mol_frac"": 0.2, ""Na2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.6}",73500000000.0,2443.000078201294,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 434, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44499,SG-1980-44499,aluminosilicate,"{""Al2O3_mol_frac"": 0.2260000038146972, ""Na2O_mol_frac"": 0.1739999961853027, ""SiO2_mol_frac"": 0.6}",78000000000.0,2448.9998817443848,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 435, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44500,SG-1980-44500,silicate,"{""Na2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.8}",60200000762.93945,2380.000114440918,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 436, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44501,SG-1980-44501,silicate,"{""Al2O3_mol_frac"": 0.05, ""Na2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.75}",64800003051.75781,2401.000022888184,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 437, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44502,SG-1980-44502,aluminosilicate,"{""Al2O3_mol_frac"": 0.1, ""Na2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.7}",69599998474.1211,2427.000045776367,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 438, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44503,SG-1980-44503,aluminosilicate,"{""Al2O3_mol_frac"": 0.26, ""Na2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.54}",77400001525.8789,2463.99998664856,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 439, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44504,SG-1980-44504,aluminosilicate,"{""Al2O3_mol_frac"": 0.08, ""CaO_mol_frac"": 0.32, ""RO_mol_frac"": 0.32, ""SiO2_mol_frac"": 0.6}",92900001525.8789,2707.9999446868896,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 440, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44505,SG-1980-44505,aluminosilicate,"{""Al2O3_mol_frac"": 0.1330000019073486, ""CaO_mol_frac"": 0.2670000076293945, ""RO_mol_frac"": 0.2670000076293945, ""SiO2_mol_frac"": 0.6}",91599998474.1211,2628.000020980835,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 441, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44506,SG-1980-44506,aluminosilicate,"{""Al2O3_mol_frac"": 0.2, ""CaO_mol_frac"": 0.2, ""RO_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.6}",93300003051.7578,2601.999998092652,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 442, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44507,SG-1980-44507,aluminosilicate,"{""Al2O3_mol_frac"": 0.2260000038146972, ""CaO_mol_frac"": 0.1739999961853027, ""RO_mol_frac"": 0.1739999961853027, ""SiO2_mol_frac"": 0.6}",98000000000.0,2605.9999465942383,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 443, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44508,SG-1980-44508,silicate,"{""B2O3_mol_frac"": 0.08, ""Na2O_mol_frac"": 0.32, ""SiO2_mol_frac"": 0.6}",65300003051.75781,2542.0000553131104,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 444, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44509,SG-1980-44509,silicate,"{""B2O3_mol_frac"": 0.16, ""Na2O_mol_frac"": 0.24, ""SiO2_mol_frac"": 0.6}",84400001525.8789,2466.0000801086426,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 445, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44510,SG-1980-44510,silicate,"{""B2O3_mol_frac"": 0.2, ""Na2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.6}",82099998474.1211,2523.9999294281006,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 446, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1980-44511,SG-1980-44511,silicate,"{""B2O3_mol_frac"": 0.2260000038146972, ""Na2O_mol_frac"": 0.1739999961853027, ""SiO2_mol_frac"": 0.6}",86400001525.8789,2499.000072479248,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 447, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1987-110651,SG-1987-110651,silicate,"{""B2O3_mol_frac"": 0.0487891721725463, ""BaO_mol_frac"": 0.1512282085418701, ""K2O_mol_frac"": 0.047161865234375, ""RO_mol_frac"": 0.243197784423828, ""SiO2_mol_frac"": 0.6588907623291016, ""ZnO_mol_frac"": 0.0919695663452148}",72099998474.1211,3200.000047683716,7e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 448, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1987-110652,SG-1987-110652,silicate,"{""Al2O3_mol_frac"": 0.0382112312316894, ""B2O3_mol_frac"": 0.0588476514816284, ""BaO_mol_frac"": 0.2403151702880859, ""RO_mol_frac"": 0.3334781646728516, ""SiO2_mol_frac"": 0.5652711105346679, ""ZnO_mol_frac"": 0.0931630039215088}",77599998474.1211,3579.9999237060547,6.5999999999999995e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 449, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1987-110653,SG-1987-110653,silicate,"{""Al2O3_mol_frac"": 0.0380951285362243, ""B2O3_mol_frac"": 0.0425443506240844, ""BaO_mol_frac"": 0.2561647987365723, ""RO_mol_frac"": 0.3272060394287109, ""SiO2_mol_frac"": 0.5869826889038086, ""ZnO_mol_frac"": 0.0710412311553955}",76599998474.1211,3609.999895095825,7.099999999999999e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 450, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1987-110654,SG-1987-110654,silicate,"{""Al2O3_mol_frac"": 0.0168328082561492, ""B2O3_mol_frac"": 0.0683149623870849, ""BaO_mol_frac"": 0.2139061546325684, ""Na2O_mol_frac"": 0.044086103439331, ""RO_mol_frac"": 0.3332968139648437, ""SiO2_mol_frac"": 0.529798583984375, ""ZnO_mol_frac"": 0.1193906593322754}",79000000000.0,3619.999885559082,7.599999999999999e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 451, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1987-110655,SG-1987-110655,silicate,"{""Al2O3_mol_frac"": 0.0077071529626846, ""B2O3_mol_frac"": 0.2066723823547363, ""BaO_mol_frac"": 0.1580105018615722, ""K2O_mol_frac"": 0.0336203289031982, ""Na2O_mol_frac"": 0.0191452991962432, ""RO_mol_frac"": 0.1580105018615722, ""SiO2_mol_frac"": 0.5731135940551758}",83800003051.75781,3059.999942779541,6.5e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 452, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1987-110656,SG-1987-110656,silicate,"{""Al2O3_mol_frac"": 0.0339249873161315, ""B2O3_mol_frac"": 0.192480010986328, ""BaO_mol_frac"": 0.2527623558044433, ""Na2O_mol_frac"": 0.0070289498567581, ""RO_mol_frac"": 0.2527623558044433, ""SiO2_mol_frac"": 0.5129069519042969}",84300003051.75781,3440.000057220459,6.7e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 453, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2004-110657,SG-2004-110657,silicate,"{""Al2O3_mol_frac"": 0.0171277439594268, ""B2O3_mol_frac"": 0.218232536315918, ""BaO_mol_frac"": 0.2579804611206054, ""CaO_mol_frac"": 0.0186852514743804, ""Na2O_mol_frac"": 0.0070441955327987, ""RO_mol_frac"": 0.2766657066345215, ""SiO2_mol_frac"": 0.4781238937377929}",85300003051.75781,3509.999990463257,6.9e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 454, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2004-110658,SG-2004-110658,silicate,"{""Al2O3_mol_frac"": 0.053540391921997, ""B2O3_mol_frac"": 0.1229228591918945, ""BaO_mol_frac"": 0.2818364143371582, ""CaO_mol_frac"": 0.016385383605957, ""RO_mol_frac"": 0.2982217979431152, ""SiO2_mol_frac"": 0.5232494354248047}",80199996948.24219,3559.999942779541,7.2999999999999996e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 455, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2004-110659,SG-2004-110659,other,"{""Al2O3_mol_frac"": 0.0476931715011596, ""B2O3_mol_frac"": 0.2793934822082519, ""BaO_mol_frac"": 0.3122590637207031, ""CaO_mol_frac"": 0.0167407131195068, ""Na2O_mol_frac"": 0.0045440065860748, ""RO_mol_frac"": 0.3289997863769531, ""SiO2_mol_frac"": 0.3390475463867187}",84199996948.24219,3660.000085830689,7.599999999999999e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 456, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2004-110660,SG-2004-110660,silicate,"{""Al2O3_mol_frac"": 0.0316518235206604, ""B2O3_mol_frac"": 0.0976815605163574, ""BaO_mol_frac"": 0.2486860275268554, ""CaO_mol_frac"": 0.0581672811508178, ""RO_mol_frac"": 0.353415298461914, ""SiO2_mol_frac"": 0.5162421035766601, ""ZnO_mol_frac"": 0.0465619945526123}",81000000000.0,3579.9999237060547,7.2999999999999996e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 457, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2004-110661,SG-2004-110661,silicate,"{""Al2O3_mol_frac"": 0.0197459530830383, ""B2O3_mol_frac"": 0.0652659749984741, ""BaO_mol_frac"": 0.2816530990600586, ""CaO_mol_frac"": 0.0423255157470703, ""PbO_mol_frac"": 0.0101374816894531, ""RO_mol_frac"": 0.4548504257202149, ""SiO2_mol_frac"": 0.4575881958007812, ""ZnO_mol_frac"": 0.1207343387603759}",77800003051.75781,3980.0000190734863,8.099999999999999e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 458, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2004-110662,SG-2004-110662,silicate,"{""Al2O3_mol_frac"": 0.04072350025177, ""B2O3_mol_frac"": 0.2230575180053711, ""BaO_mol_frac"": 0.1998572731018066, ""CaO_mol_frac"": 0.0251751208305358, ""RO_mol_frac"": 0.2393170738220215, ""SiO2_mol_frac"": 0.4948031997680664, ""ZnO_mol_frac"": 0.0142846858501434}",82599998474.1211,3240.000009536743,5.7999999999999995e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 459, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2014-9542,SG-2014-9542,silicate,"{""SiO2_mol_frac"": 0.95, ""TiO2_mol_frac"": 0.05}",66000000000.0,2204.9999237060547,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 460, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2014-9543,SG-2014-9543,silicate,"{""SiO2_mol_frac"": 0.92, ""TiO2_mol_frac"": 0.08}",66000000000.0,2204.9999237060547,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 461, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2014-9544,SG-2014-9544,silicate,"{""SiO2_mol_frac"": 0.99}",66000000000.0,2203.9999961853027,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 462, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9460,SG-2027-9460,silicate,"{""Li2O_mol_frac"": 0.1, ""SiO2_mol_frac"": 0.9}",74199996948.24219,2230.9999465942383,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 463, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9461,SG-2027-9461,silicate,"{""Li2O_mol_frac"": 0.15, ""SiO2_mol_frac"": 0.85}",76400001525.8789,2257.999897003174,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 464, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9462,SG-2027-9462,silicate,"{""Li2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.8}",76900001525.8789,2276.9999504089355,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 465, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9463,SG-2027-9463,silicate,"{""Li2O_mol_frac"": 0.25, ""SiO2_mol_frac"": 0.75}",78400001525.8789,2302.000045776367,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 466, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9464,SG-2027-9464,silicate,"{""Li2O_mol_frac"": 0.3, ""SiO2_mol_frac"": 0.7}",78800003051.75781,2334.0001106262207,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 467, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9465,SG-2027-9465,silicate,"{""Li2O_mol_frac"": 0.35, ""SiO2_mol_frac"": 0.65}",81199996948.24219,2354.0000915527344,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 468, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9635,SG-2027-9635,lead_silicate,"{""PbO_mol_frac"": 0.2460000038146972, ""RO_mol_frac"": 0.2460000038146972, ""SiO2_mol_frac"": 0.754000015258789}",47099998474.121086,3897.0000743865967,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 469, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9636,SG-2027-9636,lead_silicate,"{""PbO_mol_frac"": 0.3, ""RO_mol_frac"": 0.3, ""SiO2_mol_frac"": 0.7}",50099998474.121086,4359.000205993652,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 470, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9637,SG-2027-9637,lead_silicate,"{""PbO_mol_frac"": 0.3570000076293945, ""RO_mol_frac"": 0.3570000076293945, ""SiO2_mol_frac"": 0.6430000305175781}",46299999237.06055,4717.9999351501465,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 471, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-2027-9638,SG-2027-9638,lead_silicate,"{""PbO_mol_frac"": 0.3840000152587891, ""RO_mol_frac"": 0.3840000152587891, ""SiO2_mol_frac"": 0.6159999847412109}",52799999237.06055,5138.000011444092,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 472, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
